username,id,label,displayname,verified,created,followersCount,friendsCount,statusesCount,favouritesCount,listedCount,mediaCount,location,protected,profileImageUrl,totalReplyCount,totalRetweetCount,totalLikeCount,totalQuoteCount,totalSource
KQuickTCF,2667389023,human,Kimberly Quick,False,2014-07-21 22:31:56+00:00,807,550,1364,5608,17,10,"Washington, DC",False,https://pbs.twimg.com/profile_images/491362649506996224/d_IMm68c_normal.jpeg,31,297,537,23,4
redpony,14408924,human,Chris Dyer,False,2008-04-16 15:09:38+00:00,10820,951,426,1887,181,5,"London, England",False,https://pbs.twimg.com/profile_images/1398162506/cello_normal.jpg,92,253,2040,19,2
ViolaPriesemann,1193983696627544065,human,Viola Priesemann,True,2019-11-11 20:07:59+00:00,72001,408,1399,811,712,91,Göttingen,False,https://pbs.twimg.com/profile_images/1260915970337628162/lkBp-BU8_normal.jpg,3182,1872,18897,481,1
NeuroPolarbear,340445091,human,Neuro Polarbear,False,2011-07-22 18:19:40+00:00,6120,4828,22264,9975,112,565,"Minneapolis, MN",False,https://pbs.twimg.com/profile_images/1455593659/polarbear_normal.jpg,96,39,480,4,2
hasannasirk,911514942335012864,human,Hasan Nasir Khan,False,2017-09-23 08:57:52+00:00,50,790,4,62,1,1,"Islamabad, Pakistan",False,https://pbs.twimg.com/profile_images/1465514704479027202/gMYrTwlE_normal.jpg,0,0,5,0,1
robbie_goes_off,1477709177346736142,human,Robbie,False,2022-01-02 18:31:51+00:00,380,855,3516,14065,0,61,Scotland,False,https://pbs.twimg.com/profile_images/1610082204834488321/xpwPfGQ5_normal.jpg,31,9,102,6,1
DPB59,1252117386,bot,Derek PB🇪🇺🇬🇧(2012) #FBPE #FBNHS💙#FBPA #FBPPR,False,2013-03-08 16:14:43+00:00,6290,6916,67310,47738,3,289,"Leigh, England",False,https://pbs.twimg.com/profile_images/1319984905061892096/TBU3DrVT_normal.jpg,13,23,134,0,2
gubbilabs,132830623,human,Gubbi Labs,False,2010-04-14 08:47:56+00:00,4755,4261,19228,17021,124,491,Gubbi,False,https://pbs.twimg.com/profile_images/738882055317004288/Qmln3pwx_normal.jpg,31,201,546,6,2
rgmar5,1315387944505499649,bot,rg_mar,False,2020-10-11 20:25:35+00:00,0,382,0,3029,0,0,,True,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,0,0,0,0,0
DeepTech2_0,830925823322554368,human,Dmitry Kaminskiy,False,2017-02-12 23:45:28+00:00,846,575,938,1182,31,149,"London, England",False,https://pbs.twimg.com/profile_images/1245159314165321728/2u_NPJyQ_normal.jpg,7,190,240,14,4
thewizardofOzii,2188668342,human,moonlight,False,2013-11-11 16:32:57+00:00,63,339,6398,14557,0,92,Istanbul,False,https://pbs.twimg.com/profile_images/1608146832298844161/9Rzq8RQi_normal.jpg,3,0,24,0,1
RonWyden,250188760,human,Ron Wyden,True,2011-02-10 16:08:15+00:00,513961,622,12878,88,4176,3009,Oregon,False,https://pbs.twimg.com/profile_images/1513357964362629125/r8T2jMvK_normal.jpg,3260,5503,22328,321,2
barniescoffee,48008611,bot,Barnie's Coffee & Tea Co.,False,2009-06-17 16:04:52+00:00,2663,1945,4746,1958,86,1720,"Based out of Orlando, FL",False,https://pbs.twimg.com/profile_images/781486965078237185/eMzQ_GP7_normal.jpg,12,13,217,2,3
missyarobbins,755857771,human,Missy Robbins,False,2012-08-13 21:21:11+00:00,1372,531,168,69,24,14,New York,False,https://pbs.twimg.com/profile_images/2567398451/kdu96ebeidn849l0s8qm_normal.jpeg,33,46,74,1,7
ccastrve,467436398,human,Cristhian Castro Vel,False,2012-01-18 13:29:44+00:00,63,437,46,43,7,19,,False,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,3,0,10,1,5
bajozocalo,9629072,human,Pablo Martínez-Flores,False,2007-10-23 17:35:06+00:00,621,785,12679,1315,35,1135,,False,https://pbs.twimg.com/profile_images/1420800335262670853/OKhzBQNq_normal.jpg,18,4,83,0,2
ObserverArts,381149705,human,Observer Arts,True,2011-09-27 20:41:40+00:00,89179,2151,20132,1067,1411,5227,"New York, NY",False,https://pbs.twimg.com/profile_images/879448131087331328/aW8ve6OI_normal.jpg,22,71,167,2,2
coriils,307629377,human,chaos(erena) ☃ (snowboard era),False,2011-05-30 00:40:10+00:00,504,3782,3488,21470,10,134,torono / van 🍁 | niseko 🇯🇵,False,https://pbs.twimg.com/profile_images/1380258319307321346/W51p1NOy_normal.jpg,36,16,305,0,4
ThePhysicsMemes,1406803702950866945,human,Physics Memes,False,2021-06-21 02:38:52+00:00,2259,3610,6994,7236,10,2849,,False,https://pbs.twimg.com/profile_images/1406803997906903051/70OKKkRZ_normal.jpg,69,95,766,15,2
CanadasFuture2,1408590178759806978,bot,Invest in Canada's Future,False,2021-06-26 00:58:11+00:00,8,51,23,14,0,0,Canada,False,https://pbs.twimg.com/profile_images/1408590643065081857/4XZnah1v_normal.jpg,0,0,1,0,1
JessMONeill,823669734,human,Jess M. O'Neill,False,2012-09-14 17:34:48+00:00,1752,1004,1071,601,19,71,"Albuquerque, NM",False,https://pbs.twimg.com/profile_images/1539805139510231041/PEuXw8aE_normal.jpg,21,17,57,1,3
JohnCCamera,22016237,human,john@acamvideo.com .. #FBF..,False,2009-02-26 14:51:16+00:00,524,1439,5367,10815,7,1781,ENGLAND,False,https://pbs.twimg.com/profile_images/1194736823886663680/cyGsa7Me_normal.jpg,5,17,103,2,1
yahavbe,1309931012961570816,human,Yahav Bechavod,False,2020-09-26 19:02:41+00:00,149,156,30,54,1,5,"Jerusalem, Israel",False,https://pbs.twimg.com/profile_images/1309933170175942656/bgQm_v_u_normal.jpg,4,51,172,7,1
robert_csordas,745005274784751616,human,Csordás Róbert,False,2016-06-20 21:27:54+00:00,236,297,65,288,7,8,"Lugano, Switzerland",False,https://pbs.twimg.com/profile_images/1432354899380084747/kULfhDGw_normal.jpg,30,35,225,7,1
EmrahM1903,1030921417485942784,human,EmrahM,False,2018-08-18 20:56:34+00:00,211,629,1914,265,2,348,Türkiye,False,https://pbs.twimg.com/profile_images/1593356060122877952/zMSPzidC_normal.jpg,18,1,34,0,2
aamywilliaams,31646705,human,Amy Williams,False,2009-04-16 04:42:30+00:00,44,0,16,0,1,0,Canada,False,https://pbs.twimg.com/profile_images/1380766324/amy_and_jayden_normal.jpg,0,0,0,0,0
karthickjourno,2431499616,human,karthick P,True,2014-04-07 05:12:40+00:00,1206,568,4869,156,3,3066,chennai,False,https://pbs.twimg.com/profile_images/1258874347193724928/puxtkS3R_normal.jpg,7,986,2545,8,1
Wiblicks,822845135293714433,human,P¡nk & Susan 🇪🇺🇺🇦🎩👒,False,2017-01-21 16:35:42+00:00,1567,2804,193447,126193,12,2020,Cymry/Wales ,False,https://pbs.twimg.com/profile_images/1527659523514810368/bWtjdfC3_normal.jpg,30,9,138,0,1
StephenAtHome,16303106,human,Stephen Colbert,True,2008-09-15 22:31:44+00:00,19204924,49,7081,12,61567,850,,False,https://pbs.twimg.com/profile_images/627669832549441536/hv1AMpO0_normal.jpg,62220,116813,1454527,10170,3
WirBristol,822426735136350208,bot,WomenRoboticsBristol,False,2017-01-20 12:53:08+00:00,480,323,673,484,10,41,United Kingdom,False,https://pbs.twimg.com/profile_images/822431996622368768/3mwFfzvX_normal.jpg,49,239,531,28,4
Doc_Salman29,1210956763618394113,bot,Salman Habib 🇮🇳,False,2019-12-28 16:13:00+00:00,95,211,288,350,0,10,"New Delhi, India",False,https://pbs.twimg.com/profile_images/1513639043195875329/CsNSLwXz_normal.jpg,22,75,152,13,1
jonaslindeloev,2232848496,human,Jonas K. Lindeløv,False,2013-12-06 11:43:51+00:00,3694,344,2568,3457,67,201,Denmark,False,https://pbs.twimg.com/profile_images/378800000837169016/a5c2417505549459e664eae078d2af25_normal.jpeg,66,19,310,2,2
Yetimyetade,1871389603,bot,Yetim,False,2013-09-16 11:56:33+00:00,27,631,280,1327,0,0,,False,https://pbs.twimg.com/profile_images/1312741315692695552/eSNpqMy9_normal.jpg,3,0,9,0,2
xdbpa,1400945465634529288,human,XDBPA (XDubowski Barricade Press Agency),False,2021-06-04 22:41:07+00:00,254,1407,83,86,2,7,Worldwide. ,False,https://pbs.twimg.com/profile_images/1410169884911230979/NKGItxwm_normal.jpg,12,25,39,19,3
dalgodoy,247943231,bot,Daniela Godoy,False,2011-02-05 22:31:56+00:00,133,224,237,798,4,3,"Tandil, Argentina",False,https://pbs.twimg.com/profile_images/1323276691851104256/zr2fnYDT_normal.jpg,4,66,123,9,2
LeadershipPform,2414012077,human,Leadership Platform,False,2014-03-27 09:56:21+00:00,31695,17208,28595,11494,373,8967,,False,https://pbs.twimg.com/profile_images/1331925374347964419/reyKjqRs_normal.jpg,11,376,445,3,2
NehaSha12172516,1081252025915068417,bot,Neha,False,2019-01-04 18:12:26+00:00,21,33,778,6610,0,48,India 🇮🇳 ,False,https://pbs.twimg.com/profile_images/1081253427273973762/OJMFKOZy_normal.jpg,3,2,42,0,1
maria_rescigno,985221540,human,Maria Rescigno,False,2012-12-02 19:25:43+00:00,335,32,173,17,3,2,,False,https://pbs.twimg.com/profile_images/1348650195140173824/pzyModlh_normal.jpg,15,79,373,8,4
LS_CaresPhilly,1166752450537295873,human,Life Science Cares Philadelphia,False,2019-08-28 16:40:42+00:00,264,129,349,256,1,278,"Philadelphia, PA",False,https://pbs.twimg.com/profile_images/1200400581346648064/wDIVxjM8_normal.jpg,1,16,167,7,3
mooratkamol1990,1358413329148964866,human,mooratkamol,False,2021-02-07 13:53:10+00:00,12,252,453,5861,0,442,"กรุงเทพมหานคร, ประเทศไทย",False,https://pbs.twimg.com/profile_images/1370629123761074176/5VSy5t2M_normal.jpg,57,0,94,0,1
turinginst,3697013177,human,The Alan Turing Institute,True,2015-09-18 13:46:36+00:00,51829,1668,9246,6443,980,2151,"London, England",False,https://pbs.twimg.com/profile_images/1546829818020462593/1p0cFOMF_normal.jpg,60,599,1165,88,2
Y05024054,1484479227776757760,human,Y（🐷）,False,2022-01-21 10:53:40+00:00,6,313,15,13,0,15,,False,https://pbs.twimg.com/profile_images/1484479390213828611/cy6vvXEf_normal.jpg,0,0,0,0,1
OsasSolo,858114187893116929,human,Osaremhen Ukpebor,False,2017-04-29 00:22:20+00:00,482,1854,292,10539,0,7,Nigeria,False,https://pbs.twimg.com/profile_images/1290663429922062337/XperU4MW_normal.jpg,51,24,163,0,2
zwolfstrom,1483141847279194114,human,Derek Goddeau,False,2022-01-17 18:24:42+00:00,0,26,0,0,0,0,Alexandria,False,https://pbs.twimg.com/profile_images/1483146483536965651/Y7wbT9G8_normal.png,0,0,0,0,0
Shambha76988025,1275057614053756929,human,Shambhavi Jha,False,2020-06-22 13:26:50+00:00,28,49,7,0,0,0,,False,https://pbs.twimg.com/profile_images/1275057914533707782/i4oAOG6T_normal.jpg,0,74,38,6,1
STsaftaris,1185613800839503873,human,Sotirios (Sotos) Tsaftaris,False,2019-10-19 17:49:00+00:00,1011,171,594,2502,7,17,Edinburgh,False,https://pbs.twimg.com/profile_images/1185615008731926528/-Kyl4btH_normal.jpg,40,150,538,18,2
jessierliu,983580450902818817,human,Jessie R. Liu,False,2018-04-10 05:40:28+00:00,246,267,622,4613,0,25,"San Francisco, CA",False,https://pbs.twimg.com/profile_images/1518415778067869697/bLMYflI4_normal.jpg,37,42,618,2,2
victoriasaidhi,72448544,bot,Victoria,False,2009-09-08 02:20:54+00:00,26,202,29,243,2,3,"California, USA",False,https://pbs.twimg.com/profile_images/887916630440673280/eYrysfoJ_normal.jpg,7,0,16,0,3
KayseefaeCB,997994342949236736,human,Kaysee 🏴󠁧󠁢󠁳󠁣󠁴󠁿🐝,False,2018-05-20 00:16:07+00:00,1430,1436,4306,26953,0,245,Scotland,False,https://pbs.twimg.com/profile_images/1404399865522761734/U3VY5uj7_normal.jpg,27,25,246,4,2
soompi,17659206,human,Soompi,True,2008-11-26 20:48:27+00:00,3538014,873,187293,1507,5585,140405,Worldwide,False,https://pbs.twimg.com/profile_images/1410796596187435009/8HXmIKhT_normal.jpg,1704,34499,189321,4223,1
Value4Chain,503257759,human,Value4Chain,False,2012-02-25 16:53:16+00:00,1474,2370,6982,1588,98,426,South America,False,https://pbs.twimg.com/profile_images/1286305270038175745/FkTAA_XQ_normal.jpg,1,148,227,24,4
DD_Serena_,2723217086,human,Serena📚,False,2014-08-11 05:16:35+00:00,13099,12998,61801,30381,231,37,Melbourne Australia,False,https://pbs.twimg.com/profile_images/835047192041684992/8dFkNWal_normal.jpg,2,116,393,4,2
Megan61909994,1145016098628259845,bot,Megan,False,2019-06-29 17:08:06+00:00,16,95,24,10,0,1,,False,https://pbs.twimg.com/profile_images/1145016519480532992/eNDRV03l_normal.jpg,1,0,7,0,1
erensleepy,1130810826636398592,human,.,False,2019-05-21 12:21:25+00:00,922,1203,1502,597,0,1,,False,https://pbs.twimg.com/profile_images/1565902197463781377/w0FeVKtt_normal.jpg,10,0,7,0,1
valdra76,3336693958,human,ALBIV⚡,False,2015-06-20 10:56:34+00:00,1816,4997,36855,316303,7,711,,False,https://pbs.twimg.com/profile_images/1421152066395836423/t69zCJJq_normal.jpg,11,3,108,0,1
DennisEckmeier,595982444,human,Dr. Dennis Eckmeier,False,2012-06-01 01:02:47+00:00,3259,1801,63544,59018,173,2654,"Dormagen, Germany",False,https://pbs.twimg.com/profile_images/1592266206391799810/pb736wnE_normal.jpg,76,22,241,0,2
EndlesSerenity,52138061,human,LEEnda,False,2009-06-29 18:18:04+00:00,132,1669,115,1329,1,2,"Austin, TX",False,https://pbs.twimg.com/profile_images/788286938637701120/3EEoZu5p_normal.jpg,5,0,22,0,5
PeppeDriver1,1428750783403679758,human,Peppe Castiglione,False,2021-08-20 16:08:42+00:00,5,45,28,1,0,15,Amalfi Coast Italy,False,https://pbs.twimg.com/profile_images/1428751293976305676/q328WXm3_normal.jpg,0,0,0,0,2
MichaelBarlow__,1374429846915272718,bot,Michael Barlow,False,2021-03-23 18:37:17+00:00,0,10,4,2,0,0,,False,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,1,0,4,0,1
LadyTate76,28052098,bot,Dana Best,False,2009-04-01 04:40:21+00:00,145,832,1148,7297,0,130,"Wichita, KS",False,https://pbs.twimg.com/profile_images/1570928469990580225/5QHNt2Ej_normal.jpg,15,5,150,0,1
PerryCarpenter,95329049,human,Perry Carpenter,False,2009-12-08 02:03:50+00:00,4219,3456,1635,3246,53,146,United States,False,https://pbs.twimg.com/profile_images/652255609614692352/43v7V_Us_normal.jpg,42,121,416,8,2
rick_viscomi,89405591,human,Rick Viscomi,False,2009-11-12 08:44:55+00:00,5390,1885,4306,7703,222,612,New York,False,https://pbs.twimg.com/profile_images/845375467058278400/DXuIVBHm_normal.jpg,109,98,513,16,2
samir21s,1355298392,bot,Samir,False,2013-04-15 20:39:26+00:00,24,472,70,103,0,0,,False,https://pbs.twimg.com/profile_images/749768848182800384/D35Q5ko__normal.jpg,0,0,6,0,6
nircasm,859969123102539777,human,Nirmal Joshi,False,2017-05-04 03:13:11+00:00,1747,1967,11376,125072,8,511,Uttarakhand • Gurgaon,False,https://pbs.twimg.com/profile_images/1578312774530519040/4_CBp1Q7_normal.jpg,47,3,191,2,2
PainInTheBhat,1196118763415846912,human,Gurudas Bhat,False,2019-11-17 17:32:02+00:00,80,315,186,461,10,6,"Bengaluru, India",False,https://pbs.twimg.com/profile_images/1500249471116275713/2TOYH9uh_normal.jpg,50,9,281,4,3
AmandaPapp4AI,936331435614593024,bot,AmandaPapp4AI,False,2017-11-30 20:29:45+00:00,246,359,857,5943,4,82,"Texas, USA",False,https://pbs.twimg.com/profile_images/1276537479814950913/2Y-9XC0Q_normal.jpg,32,16,414,5,3
analokmaus,130709088,human,Rabotni(kuma|熊),False,2010-04-08 02:28:24+00:00,2647,802,7294,12395,37,801,Где-то на белом свете,False,https://pbs.twimg.com/profile_images/1571987116070150144/XVEbg4fW_normal.jpg,36,257,1279,42,3
knhhrd,1359333804196777985,bot,knhhrd,False,2021-02-10 02:50:21+00:00,1,975,0,13,0,0,,False,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,0,0,0,0,0
jaesungtae,1069621025493737473,human,Jaesung (Jake) Tae,False,2018-12-03 15:54:59+00:00,66,201,22,184,3,1,Seoul x New Haven,False,https://pbs.twimg.com/profile_images/1320434782635986945/LBhf3CZ5_normal.jpg,7,5,32,1,2
260a82fc7349407,2972626393,human,Gurpreet Singh insan,False,2015-01-10 17:22:27+00:00,25,1126,663,620,0,1, Banur,True,https://pbs.twimg.com/profile_images/595276583293718528/_mt82mg1_normal.jpg,0,0,0,0,0
nntaleb,381289719,human,Nassim Nicholas Taleb,True,2011-09-28 02:19:07+00:00,947179,1411,40260,64328,11995,4977,,False,https://pbs.twimg.com/profile_images/1200820286964346880/Zz6YSFus_normal.jpg,6196,6739,93103,1848,3
now36_fashtion,862942140455931904,human,Now36,False,2017-05-12 08:06:53+00:00,87,286,50,18,1,50,"Surat, India",False,https://pbs.twimg.com/profile_images/862967075354034176/cMKYWDnf_normal.jpg,5,4,25,0,2
BRIAN_BREACH,27193112,human,BRIAN BREACH,False,2009-03-28 06:49:15+00:00,33931,6318,16779,2063,95,2382,FLORIDA,False,https://pbs.twimg.com/profile_images/1589279617030017026/d7up6xVo_normal.jpg,33,66,322,5,1
camartinezbu,1046250662,human,Camilo Martínez Burgos,False,2012-12-29 23:20:24+00:00,999,2002,2644,5946,14,232,Bogotá D.C. 🇨🇴,False,https://pbs.twimg.com/profile_images/1575612017045643279/WMugN-9Q_normal.jpg,50,66,1035,7,2
akwong31,2886337191,human,Andy Kwong,True,2014-11-21 00:56:04+00:00,2685,485,31692,40102,58,1703,Loyola University Maryland,False,https://pbs.twimg.com/profile_images/1444857118125961216/aBe46ahz_normal.jpg,229,78,2077,17,3
marylgray,25864331,human,Mary L. Gray,False,2009-03-22 19:27:09+00:00,12600,2158,8513,20247,317,221,,False,https://pbs.twimg.com/profile_images/1420455992/picMLG_normal.jpg,43,207,653,10,2
everysum,512629559,human,David,False,2012-03-03 01:00:36+00:00,280,888,4327,1487,13,157,London,False,https://pbs.twimg.com/profile_images/1881931925/apple_normal.JPG,50,3,66,2,2
DrvanTilburg,3233891354,human,Miranda van Tilburg,True,2015-06-02 18:02:32+00:00,19916,13459,37965,78840,205,3436,"Chapel Hill, NC",False,https://pbs.twimg.com/profile_images/1326347837286866947/ZmPvo7kd_normal.jpg,98,171,995,16,2
Sadullahkrblt66,3424848581,human,Sadullah Karabulut,False,2015-08-15 22:16:45+00:00,218,3392,8220,12016,0,508,,False,https://pbs.twimg.com/profile_images/1342301325749608448/Mr6Zs4ki_normal.jpg,30,2,53,0,1
iluvbrains13,216563156,bot,Paul Fillmore,False,2010-11-17 03:01:52+00:00,12,50,2,20,0,0,,False,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,0,0,0,0,2
_MohammadSajjad,984232946596016128,human,محمد سجاد🦦,False,2018-04-12 00:53:15+00:00,1942,4949,18,51,0,3,,False,https://pbs.twimg.com/profile_images/1532302643518918656/jKwOMtHE_normal.jpg,4,1,111,0,1
OlagoldPrecious,942151496,human,Olami💯OlaGold,False,2012-11-11 20:23:37+00:00,1482,1466,10524,44523,0,135,"Federal Capital Territory, Nig",False,https://pbs.twimg.com/profile_images/1321109073564151808/R_UIzdM-_normal.jpg,16,6,80,0,2
tyharve,1151125240711450624,human,Tyler Harvey,False,2019-07-16 13:43:39+00:00,121,258,71,557,0,0,,False,https://pbs.twimg.com/profile_images/1151125469997293568/q445HcWV_normal.jpg,23,21,118,4,1
SteveHolder_,159968349,human,Steve Holder,False,2010-06-26 20:35:43+00:00,3580,9385,1803,3521,5,338,,False,https://pbs.twimg.com/profile_images/1477440041718796289/P-usqBP4_normal.jpg,10,17,103,0,2
salah50_noha,902120672,bot,hassan,False,2012-10-24 16:10:07+00:00,2,435,9,6,0,1,,False,https://pbs.twimg.com/profile_images/414715441215332352/NCE7D53V_normal.jpeg,0,1,2,0,2
DriftHarder,3033869396,human,HerSoul,False,2015-02-21 04:07:21+00:00,300,505,27060,67227,0,2800,"Yonkers, NY",False,https://pbs.twimg.com/profile_images/1550559074311340032/dqNRpzJp_normal.jpg,0,6,4,2,1
NeuraSapiens,1319516983231090689,bot,NeuraSapiens,False,2020-10-23 05:52:29+00:00,3540,3909,104,21,1,94,,False,https://pbs.twimg.com/profile_images/1319517402808266754/lYq8E0wg_normal.jpg,5,158,200,2,1
PrinceFeb1,1079534090607570944,human,Prince Febabor,False,2018-12-31 00:25:58+00:00,25,28,13,4,1,1,"Bayelsa, Nigeria",False,https://pbs.twimg.com/profile_images/1484089453346004992/y2APV2Zb_normal.jpg,0,1,6,0,2
Logan29904952,1029338221459714048,human,Logan,False,2018-08-14 12:05:30+00:00,1285,3165,4103,6312,1,59,Maldives,False,https://pbs.twimg.com/profile_images/1029338605028888576/c0nJi3JF_normal.jpg,30,13,259,2,1
thatonewhonever,1107416014118178816,human,یکی که آره,False,2019-03-17 22:58:47+00:00,1766,1236,5617,15677,1,700,,True,https://pbs.twimg.com/profile_images/1587339794492833793/5bn1YyH1_normal.jpg,0,0,0,0,0
nikoloz_svg,1251830063252885504,human,Nikoloz Kandali,False,2020-04-19 11:08:46+00:00,4,197,14,119,1,0,"Tbilisi, Georgia",False,https://pbs.twimg.com/profile_images/1587861588257693696/xNwLtzZr_normal.jpg,1,0,0,0,1
shengjia_zhao,793288660040896512,human,Shengjia Zhao,False,2016-11-01 03:08:49+00:00,1987,164,107,190,39,8,,False,https://pbs.twimg.com/profile_images/871905725500477440/IAaj_fa7_normal.jpg,18,186,766,9,5
ampersandarrow,728709530,human,Adrianna Mendez,False,2012-07-31 16:12:33+00:00,25313,1107,21031,47398,189,2855,,False,https://pbs.twimg.com/profile_images/1609719593261563904/kUHpjB_V_normal.jpg,125,9,538,5,2
Njokiwamai,60480351,human,"Dr. Njoki Wamai, PhD.",False,2009-07-27 03:46:51+00:00,3627,1364,4530,3569,38,177,"Nairobi, Kenya",False,https://pbs.twimg.com/profile_images/378800000683167723/00a067a6055f6d7ba93b0cdfb142a03f_normal.jpeg,793,1512,5380,477,1
hericoco_,1222995432407805959,human,Temirah🕷,False,2020-01-30 21:30:19+00:00,219,260,2076,28109,0,16,"Africa,UAR",True,https://pbs.twimg.com/profile_images/1580304059310931969/8sBZ8uds_normal.jpg,0,0,0,0,0
Jesus48060361,1395364264005734403,human,Jesus,False,2021-05-20 13:02:29+00:00,2,83,0,0,0,0,,False,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,0,0,0,0,0
